(1, 0.26459544033684307, 0.20027508202458408)
(2, 0.18360639848771848, 0.16771338823045828)
(3, 0.17213129932530533, 0.17709115231465233)
(4, 0.1681137324191733, 0.169194726287539)
(5, 0.16269376224873408, 0.16622430003104002)
(6, 0.1607570543705008, 0.15921581784528427)
(7, 0.15836902919526852, 0.1685711162749872)
(8, 0.15744184343872064, 0.154356403215517)
(9, 0.15562280957180386, 0.15193900014408293)
(10, 0.15528157375243198, 0.1552024389116082)
(11, 0.1545293998029229, 0.15967172745257988)
(12, 0.15386263116934806, 0.14878827950521195)
(13, 0.15303390711109752, 0.15220928412864296)
(14, 0.15221995630259763, 0.1533635332788036)
(15, 0.15192714766375792, 0.1478604985759744)
(16, 0.15208861283221914, 0.15030619365656353)
(17, 0.15133363244944395, 0.14836615168415548)
(18, 0.1517464119091408, 0.1495830097401035)
(19, 0.15036238374684485, 0.14578676847231445)
(20, 0.14912069199363592, 0.1460623374726204)
(21, 0.148125177604622, 0.15070730989793624)
(22, 0.1488376389488035, 0.14713482535263162)
(23, 0.14915791711283005, 0.14769696930740428)
(24, 0.14755498329788921, 0.14679514929868845)
(25, 0.14771708772303394, 0.14850968454711339)
(26, 0.14814235404704354, 0.14681696973960529)
(27, 0.1484767471730007, 0.14494070212708504)
(28, 0.14707451835325283, 0.147432098558655)
(29, 0.1464794164967543, 0.14533721761377283)
(30, 0.1460860630315073, 0.1467974882125045)
(31, 0.14677906279180533, 0.14771528273485782)
(32, 0.14606211036497063, 0.14723552013108163)
(33, 0.1454726692012699, 0.1478171609152784)
(34, 0.1461600309140536, 0.14824357011514136)
(35, 0.14587117660239968, 0.14781594003012688)
(36, 0.14516335489389687, 0.1444425626175933)
(37, 0.14566872584356189, 0.1444917149336523)
(38, 0.14383498275833342, 0.14882968096040003)
(39, 0.1441860921240238, 0.1457392472094932)
(40, 0.14434264259538737, 0.1485636747029035)
(41, 0.14395730021165945, 0.1488740241779732)
(42, 0.14522669129686114, 0.1499010200298269)
(43, 0.14510032207579082, 0.1437349990512327)
(44, 0.14394754296641926, 0.14303783720721655)
(45, 0.14499642966037404, 0.14934005335419961)
(46, 0.14219180662298786, 0.15311615726584704)
(47, 0.14301122605609048, 0.1470652758590655)
(48, 0.14331596275287398, 0.14382318225159452)
(49, 0.14416968102007133, 0.1452092592868783)
(50, 0.1435100539238849, 0.14904974235422086)
(51, 0.14326199119788333, 0.14245280669047325)
(52, 0.14338467173607317, 0.1470771254430482)
(53, 0.14311288542845296, 0.15197806459734725)
(54, 0.14417972248320143, 0.14341436487386794)
(55, 0.1430325816949696, 0.14941559016237238)
(56, 0.14231051077211962, 0.15035516025102857)
(57, 0.14246504167287308, 0.14851967211506356)
(58, 0.1434196082489531, 0.14186705201749505)
(59, 0.14386775462826032, 0.1462074407532616)
(60, 0.14264251907842548, 0.14171095655523291)
(61, 0.14205039783093013, 0.1490265378007905)
(62, 0.14177819241207482, 0.1497236544658035)
(63, 0.14273132382648565, 0.14265197821507308)
(64, 0.1420370503814876, 0.14290178150303845)
(65, 0.14156527349731005, 0.15343553185180533)
(66, 0.14245639635988372, 0.15182923299123147)
(67, 0.14294470788647154, 0.1429237174995805)
(68, 0.14174508350824383, 0.14644819829416164)
(69, 0.14209510994469737, 0.14694682990436678)
(70, 0.14121101416496157, 0.14333882015013896)
(71, 0.1412041024818337, 0.14363564949285862)
(72, 0.14180365702806963, 0.1477532593258082)
(73, 0.14262893328987408, 0.14751637770273543)
(74, 0.14153093275227505, 0.14501276546666067)
(75, 0.1407726999517282, 0.14853799874899573)
(76, 0.1416303756683528, 0.14729285741139608)
(77, 0.14064097625514643, 0.14461829132020768)
(78, 0.1414792415294437, 0.14899705960508827)
(79, 0.14217556854614202, 0.14222922909884475)
(80, 0.14122210403624455, 0.1492008888659795)
(81, 0.14013960217628635, 0.14505164737114648)
(82, 0.14128927723379572, 0.14345055773904955)
(83, 0.14086063564430265, 0.1422589388799708)
(84, 0.14014920285540136, 0.1518323513294261)
(85, 0.1408833645615205, 0.14149570477900025)
(86, 0.14043969091973046, 0.1432178189889279)
(87, 0.13944740609456188, 0.1434969139244675)
(88, 0.14085608154562373, 0.14526638491016422)
(89, 0.13926942908759962, 0.1550279019751585)
(90, 0.14026622733949087, 0.14559084019679805)
(91, 0.1406956021976126, 0.14536499461324734)
(92, 0.13956088058854618, 0.14510895211014202)
(93, 0.13993227868254732, 0.15384035295147794)
(94, 0.14004472429024498, 0.14278959833636648)
(95, 0.14036827197741006, 0.14401676187090895)
(96, 0.14035949448603185, 0.14633476106476392)
(97, 0.13923959098914393, 0.14469614360929442)
(98, 0.13900094119437756, 0.15101619057237267)
(99, 0.1394131295861365, 0.14393437703175047)
(100, 0.14108714630347066, 0.14323169434231636)
