(1, 0.4007943346847039, 0.3858498235714467)
(2, 0.39219824408640264, 0.38133623673914624)
(3, 0.3845493306005301, 0.3793662657296617)
(4, 0.37779298080153073, 0.37818688480256835)
(5, 0.37643508457090874, 0.37280285400379565)
(6, 0.3761151982286831, 0.3712983471055037)
(7, 0.3765201713229601, 0.3743688192376782)
(8, 0.3740873636234849, 0.36827442084278983)
(9, 0.3746779397074314, 0.3677735944055092)
(10, 0.3738273207359486, 0.37355280038931243)
(11, 0.3738090539253867, 0.3760519624635345)
(12, 0.37470248620070506, 0.3671812857431809)
(13, 0.3732783465561943, 0.3718482770748745)
(14, 0.37391851732718895, 0.3719566800938597)
(15, 0.374155777687883, 0.3759381804914234)
(16, 0.3748835933926921, 0.3708006445008764)
(17, 0.37302949387651185, 0.3718097732861418)
(18, 0.37191013899122927, 0.3682396413201507)
(19, 0.3732188777460487, 0.3704175879806852)
(20, 0.37355269945637276, 0.36777617901597887)
(21, 0.3733913827382526, 0.37125732301018954)
(22, 0.3734625867302204, 0.3711720415053378)
(23, 0.369663906284702, 0.37138616939513824)
(24, 0.3718834750518892, 0.3701765339584793)
(25, 0.3712263448293852, 0.3694385574328851)
(26, 0.3715547565078898, 0.3697993232263604)
(27, 0.37045614437575103, 0.3745312144293724)
(28, 0.37088810367476155, 0.3691564064972779)
(29, 0.37076778795658044, 0.37585200896098164)
(30, 0.36997724373890545, 0.367279942676203)
(31, 0.36948690688134433, 0.36998430919775716)
(32, 0.36986087709119236, 0.37240906445057753)
(33, 0.369539154397089, 0.3666838079682993)
(34, 0.36938433165511003, 0.36976797108781606)
(35, 0.36824401483202174, 0.3725238396840303)
(36, 0.36871636144625614, 0.36720731223535197)
(37, 0.36767463563450614, 0.3728889706455856)
(38, 0.36551698717989783, 0.37493969168102737)
(39, 0.3656551499878543, 0.3665491903186826)
(40, 0.36396921371366164, 0.37001216839022366)
(41, 0.3622970462268418, 0.3653348912628548)
(42, 0.3614201412679704, 0.36725038557906503)
(43, 0.3617733427678016, 0.3704888296591996)
(44, 0.359112451904206, 0.3659058221649733)
(45, 0.357284643473708, 0.36626084897188177)
(46, 0.3588066707237243, 0.3628998988702017)
(47, 0.35716596208178253, 0.3631972797933472)
(48, 0.35840697431911317, 0.3654002918640617)
(49, 0.3569210029985232, 0.36015113890674083)
(50, 0.35798753950986156, 0.35989477938126246)
(51, 0.3568171306525578, 0.36426763148658375)
(52, 0.3570771524778661, 0.3657032487758097)
(53, 0.3568979926408972, 0.3579934944497257)
(54, 0.3566779752781749, 0.35743153729220856)
(55, 0.35789994674857367, 0.3645678382159553)
(56, 0.35759538980225214, 0.3607687314117696)
(57, 0.357089590346717, 0.36343586511068926)
(58, 0.3577379827434105, 0.36119947287665416)
(59, 0.3559799879266834, 0.36453199977371603)
(60, 0.35634102734722256, 0.3607485300362638)
(61, 0.3573775495663045, 0.3648469203714674)
(62, 0.3557976398608997, 0.3607871732324798)
(63, 0.3565359568092694, 0.3596001297488008)
(64, 0.35604407838903485, 0.36107364083387)
(65, 0.3573327356118944, 0.3620253561151536)
(66, 0.35782002398078516, 0.35924016608125886)
(67, 0.35615749206143, 0.36635209001385943)
(68, 0.3581924323020579, 0.3631396084737552)
(69, 0.35596673774547793, 0.3597667246902592)
(70, 0.35644038882040546, 0.3695432472216627)
(71, 0.35740392212744077, 0.3580975942116512)
(72, 0.35539339377262386, 0.35902896600178735)
(73, 0.3562402601937796, 0.3640332820364251)
(74, 0.35847364990806796, 0.3679802414123257)
(75, 0.35769686400660233, 0.36399103308498826)
(76, 0.35755533218926155, 0.3645845725224824)
(77, 0.35784417911430816, 0.358218728803073)
(78, 0.35750356482762036, 0.3620965095196853)
(79, 0.35659731789545485, 0.35785791871396455)
(80, 0.3560573412284578, 0.3628756994308541)
(81, 0.35740539008929983, 0.36052230142994557)
(82, 0.35812311619618753, 0.358570740388116)
(83, 0.35641925664225244, 0.3594076987762156)
(84, 0.35561765347856195, 0.3604652027839523)
(85, 0.355853760189645, 0.36614640581734814)
(86, 0.35594896093513084, 0.36061066204458964)
(87, 0.3558081226105958, 0.3597909505238387)
(88, 0.3550495051440555, 0.35742075789729705)
(89, 0.3559531626506949, 0.3592941569734854)
(90, 0.3568017621640125, 0.3612053754887631)
(91, 0.3563708448231035, 0.3662092051989703)
(92, 0.3562607076446711, 0.3642782508057719)
(93, 0.35668440383485217, 0.36274241171245347)
(94, 0.35751213060317777, 0.35807480289170146)
(95, 0.3578218082488802, 0.36080534771962025)
(96, 0.35664319832716573, 0.3564639794050453)
(97, 0.35569254120399785, 0.36197761538818823)
(98, 0.35639634930849456, 0.35797065475852763)
(99, 0.3558443560462896, 0.3580439898643771)
(100, 0.35662847888559357, 0.3666014695603915)
